0.6705719691236871,0.9969777158155653,0.28045392032581695,0.3231539229144267,0.9289765177338545
0.5198974920704582,0.8468303632855327,0.5780737325652239,0.6599418034932296,0.02554642288019804
0.9214504803786361,0.2448116736795376,0.25364093616384675,0.7265205046957264,0.18311562827646677
0.13330912466099654,0.7539398668608144,0.844926921308832,0.7745185582990604,0.018708752896887226
0.150260389548323,0.49851512030435896,0.03614723170335932,0.24705219438270776,0.24764336864017533
0.5714739864408451,0.12857271765899858,0.4922515790576425,0.6965683120282373,0.1894051383691311
0.25486096488287857,0.8548139400493533,0.15135603379780593,0.22911745835329578,0.47196805871617453
0.43962772462403854,0.5536819063347536,0.930853679201221,0.25920869709876837,0.8271732701339127
0.5165496782739682,0.3997641499941964,0.05766304562405078,0.019938535993965,0.9025459891597898
0.7074324632118303,0.9274142468044424,0.0056038012310213325,0.7024671795079764,0.7378144711157817
0.11037525425266215,0.30706689083347305,0.4467175116148878,0.37215413363175665,0.24199966646114346
0.058850001039426836,0.5532280296675851,0.47766124984122027,0.4460756910259127,0.94804033251605
0.410387354747755,0.8438500786016991,0.8436313023389155,0.8363847522875252,0.4140171265488686
0.4606661075127012,0.017998214801295154,0.6536358949760281,0.10868746116709471,0.9117653975690896
0.7106764115727302,0.3761672571565142,0.42157741322906483,0.45377099862943515,0.3583062685197449
0.44988288233811313,0.9851984204179776,0.5200518721464864,0.3160848147765909,0.48248591313252254
0.17892491600139526,0.8295498185410193,0.2069570094514115,0.46843937113197853,0.9598292249677445
0.010197662443719224,0.07741365905158282,0.710211374574339,0.43470962607122243,0.8090287623922705
0.7487409738738233,0.6543688465179343,0.5066641696188914,0.9641764859758974,0.1239101407741563
0.7279877694120518,0.2903183491645165,0.42081766287947375,0.6027081225234288,0.6542572614527977
0.3035497157678422,0.5044671835092658,0.013600773988854842,0.9510391765735986,0.4983566636607968
0.2632924491983162,0.24685257688089202,0.026042243993708913,0.17375624982299298,0.06114611031945372
0.9593516671950388,0.09229642320524589,0.01794814359063035,0.620406829683025,0.21063901162865162
0.6247859619576244,0.7303450439867094,0.4849307425944993,0.626797934235046,0.45680123586874455
0.014489934893075596,0.5517966543947683,0.04084736406849432,0.7643564913157206,0.3309906527250739
0.4631138016034402,0.016835657749908917,0.27924734849693467,0.665587847289949,0.9467974601291731
0.5863587076999572,0.24548466148619363,0.22712974300337452,0.4149723570233115,0.6290325731694137
0.8401773386806106,0.43904743633625865,0.9758591917962522,0.5212135930050574,0.15349889244012904
0.2396610816379099,0.2622314533609649,0.7738901237327305,0.6736346491864422,0.8688287269888746
0.06664948004502769,0.8014859765024744,0.8292117185386516,0.8252817240632793,0.3621020642773698
0.10930146046990563,0.03046405308034572,0.4453419736208206,0.9792306324797446,0.5307850924186377
0.25322633403318084,0.5824563762987858,0.9890079224599844,0.5393544904499745,0.2648962494330458
0.2592407123782767,0.6717817144710487,0.05348900438162962,0.2736782274941161,0.5113172375143589
